speaker,recording,vowel_id,pre_word,word,fol_word,raw_label,phoneme,in_word_index,condition,formant,rmse_hz
F1,usctimit_f1_081_085,0-0-4-6,one's,imagination,sp,ey,eɪ,0,nvidia,F2,262.22497068836276
F1,usctimit_f1_081_085,0-0-4-6,one's,imagination,sp,ey,eɪ,0,nvidia,F3,240.69260556153728
F1,usctimit_f1_081_085,0-0-4-2,one's,imagination,sp,ae,æ,0,orig_mri,F1,46.005457887596144
F1,usctimit_f1_081_085,0-0-4-2,one's,imagination,sp,ae,æ,0,orig_mri,F2,103.29155298838822
F1,usctimit_f1_081_085,0-0-4-2,one's,imagination,sp,ae,æ,0,orig_mri,F3,230.1708552879246
F1,usctimit_f1_081_085,0-0-4-2,one's,imagination,sp,ae,æ,0,meta,F1,121.22968030910198
F1,usctimit_f1_081_085,0-0-4-2,one's,imagination,sp,ae,æ,0,meta,F2,91.25197221496839
F1,usctimit_f1_081_085,0-0-4-2,one's,imagination,sp,ae,æ,0,meta,F3,234.27998419247314
F1,usctimit_f1_081_085,0-0-4-2,one's,imagination,sp,ae,æ,0,nvidia,F1,48.151228595407474
F1,usctimit_f1_081_085,0-0-4-2,one's,imagination,sp,ae,æ,0,nvidia,F2,117.82791097088298
F1,usctimit_f1_081_085,0-0-4-2,one's,imagination,sp,ae,æ,0,nvidia,F3,100.33334655350274
F1,usctimit_f1_081_085,0-0-19-0,the,answer,sp,ae,æ,0,orig_mri,F1,128.0805452417996
F1,usctimit_f1_081_085,0-0-19-0,the,answer,sp,ae,æ,0,orig_mri,F2,541.5569744786899
F1,usctimit_f1_081_085,0-0-19-0,the,answer,sp,ae,æ,0,orig_mri,F3,669.5092632891284
F1,usctimit_f1_081_085,0-0-19-0,the,answer,sp,ae,æ,0,meta,F1,144.36834233240953
F1,usctimit_f1_081_085,0-0-19-0,the,answer,sp,ae,æ,0,meta,F2,597.8762049593732
F1,usctimit_f1_081_085,0-0-19-0,the,answer,sp,ae,æ,0,meta,F3,668.139647740143
F1,usctimit_f1_081_085,0-0-19-0,the,answer,sp,ae,æ,0,nvidia,F1,229.07521199777008
F1,usctimit_f1_081_085,0-0-19-0,the,answer,sp,ae,æ,0,nvidia,F2,431.67984848517585
F1,usctimit_f1_081_085,0-0-19-0,the,answer,sp,ae,æ,0,nvidia,F3,372.4901487155254
F1,usctimit_f1_081_085,0-0-9-1,near,the,icy,ah,ə,0,orig_mri,F1,163.11076167249598
F1,usctimit_f1_081_085,0-0-9-1,near,the,icy,ah,ə,0,orig_mri,F2,228.74462975296865
F1,usctimit_f1_081_085,0-0-9-1,near,the,icy,ah,ə,0,orig_mri,F3,307.16009930440157
F1,usctimit_f1_081_085,0-0-9-1,near,the,icy,ah,ə,0,meta,F1,188.15722029581715
F1,usctimit_f1_081_085,0-0-9-1,near,the,icy,ah,ə,0,meta,F2,314.78245132603803
F1,usctimit_f1_081_085,0-0-9-1,near,the,icy,ah,ə,0,meta,F3,1341.309643056856
F1,usctimit_f1_081_085,0-0-9-1,near,the,icy,ah,ə,0,nvidia,F1,133.04538708248313
F1,usctimit_f1_081_085,0-0-9-1,near,the,icy,ah,ə,0,nvidia,F2,117.26032746765435
F1,usctimit_f1_081_085,0-0-9-1,near,the,icy,ah,ə,0,nvidia,F3,117.16306502817584
F1,usctimit_f1_081_085,0-0-18-1,from,the,answer,ah,ə,0,orig_mri,F1,318.07783115869375
F1,usctimit_f1_081_085,0-0-18-1,from,the,answer,ah,ə,0,orig_mri,F2,357.671516368303
F1,usctimit_f1_081_085,0-0-18-1,from,the,answer,ah,ə,0,orig_mri,F3,501.58510770332384
F1,usctimit_f1_081_085,0-0-18-1,from,the,answer,ah,ə,0,meta,F1,192.35842078002372
F1,usctimit_f1_081_085,0-0-18-1,from,the,answer,ah,ə,0,meta,F2,987.6735088794585
F1,usctimit_f1_081_085,0-0-18-1,from,the,answer,ah,ə,0,meta,F3,666.4026316729228
F1,usctimit_f1_081_085,0-0-18-1,from,the,answer,ah,ə,0,nvidia,F1,206.11835692001182
F1,usctimit_f1_081_085,0-0-18-1,from,the,answer,ah,ə,0,nvidia,F2,341.08939005833247
F1,usctimit_f1_081_085,0-0-18-1,from,the,answer,ah,ə,0,nvidia,F3,132.63198610728327
F1,usctimit_f1_101_105,0-0-21-6,the,ingredients,in,iy,i,0,orig_mri,F1,36.3791234454026
F1,usctimit_f1_101_105,0-0-21-6,the,ingredients,in,iy,i,0,orig_mri,F2,415.36619104961824
F1,usctimit_f1_101_105,0-0-21-6,the,ingredients,in,iy,i,0,orig_mri,F3,948.1984701779322
F1,usctimit_f1_101_105,0-0-21-6,the,ingredients,in,iy,i,0,meta,F1,37.99211365565891
F1,usctimit_f1_101_105,0-0-21-6,the,ingredients,in,iy,i,0,meta,F2,400.5476796215261
F1,usctimit_f1_101_105,0-0-21-6,the,ingredients,in,iy,i,0,meta,F3,934.0949042715739
F1,usctimit_f1_101_105,0-0-21-6,the,ingredients,in,iy,i,0,nvidia,F1,22.619211578341762
F1,usctimit_f1_101_105,0-0-21-6,the,ingredients,in,iy,i,0,nvidia,F2,236.44647247910723
F1,usctimit_f1_101_105,0-0-21-6,the,ingredients,in,iy,i,0,nvidia,F3,337.42605093807794
F1,usctimit_f1_101_105,0-0-21-7,the,ingredients,in,ah,ə,0,orig_mri,F1,83.30311011315472
F1,usctimit_f1_101_105,0-0-21-7,the,ingredients,in,ah,ə,0,orig_mri,F2,201.3627227294986
F1,usctimit_f1_101_105,0-0-21-7,the,ingredients,in,ah,ə,0,orig_mri,F3,440.56198746547744
F1,usctimit_f1_101_105,0-0-21-7,the,ingredients,in,ah,ə,0,meta,F1,119.11986484069652
F1,usctimit_f1_101_105,0-0-21-7,the,ingredients,in,ah,ə,0,meta,F2,171.85026570274843
F1,usctimit_f1_101_105,0-0-21-7,the,ingredients,in,ah,ə,0,meta,F3,417.5217577641419
F1,usctimit_f1_101_105,0-0-21-7,the,ingredients,in,ah,ə,0,nvidia,F1,66.72361302997012
F1,usctimit_f1_101_105,0-0-21-7,the,ingredients,in,ah,ə,0,nvidia,F2,122.8646976461656
F1,usctimit_f1_101_105,0-0-21-7,the,ingredients,in,ah,ə,0,nvidia,F3,141.3437543136206
F1,usctimit_f1_101_105,0-0-23-0,in,a,large,ah,ə,0,orig_mri,F1,61.2216420099866
F1,usctimit_f1_101_105,0-0-23-0,in,a,large,ah,ə,0,orig_mri,F2,135.0820917730968
F1,usctimit_f1_101_105,0-0-23-0,in,a,large,ah,ə,0,orig_mri,F3,895.3827492111053
F1,usctimit_f1_101_105,0-0-23-0,in,a,large,ah,ə,0,meta,F1,51.1610148811558
F1,usctimit_f1_101_105,0-0-23-0,in,a,large,ah,ə,0,meta,F2,145.8125580681829
F1,usctimit_f1_101_105,0-0-23-0,in,a,large,ah,ə,0,meta,F3,875.0997260063334
F1,usctimit_f1_101_105,0-0-23-0,in,a,large,ah,ə,0,nvidia,F1,101.46105691943318
F1,usctimit_f1_101_105,0-0-23-0,in,a,large,ah,ə,0,nvidia,F2,127.21584814720173
F1,usctimit_f1_101_105,0-0-23-0,in,a,large,ah,ə,0,nvidia,F3,856.5929890431805
F1,usctimit_f1_101_105,0-0-30-1,misquote,was,retracted,ah,ə,0,orig_mri,F1,98.49945253204437
F1,usctimit_f1_101_105,0-0-30-1,misquote,was,retracted,ah,ə,0,orig_mri,F2,86.68349001562459
F1,usctimit_f1_101_105,0-0-30-1,misquote,was,retracted,ah,ə,0,orig_mri,F3,193.84995858678053
F1,usctimit_f1_101_105,0-0-30-1,misquote,was,retracted,ah,ə,0,meta,F1,65.45744023848323
F1,usctimit_f1_101_105,0-0-30-1,misquote,was,retracted,ah,ə,0,meta,F2,76.45745760396031
F1,usctimit_f1_101_105,0-0-30-1,misquote,was,retracted,ah,ə,0,meta,F3,185.20255670616018
F1,usctimit_f1_101_105,0-0-30-1,misquote,was,retracted,ah,ə,0,nvidia,F1,39.770149557606324
F1,usctimit_f1_101_105,0-0-30-1,misquote,was,retracted,ah,ə,0,nvidia,F2,65.29480725839967
F1,usctimit_f1_101_105,0-0-30-1,misquote,was,retracted,ah,ə,0,nvidia,F3,313.8778564790014
F1,usctimit_f1_101_105,0-0-34-0,an,apology,sp,ah,ə,0,orig_mri,F1,83.21665718953848
F1,usctimit_f1_101_105,0-0-34-0,an,apology,sp,ah,ə,0,orig_mri,F2,326.37475858035174
F1,usctimit_f1_101_105,0-0-34-0,an,apology,sp,ah,ə,0,orig_mri,F3,414.4675702161546
F1,usctimit_f1_101_105,0-0-34-0,an,apology,sp,ah,ə,0,meta,F1,106.42043051506482
F1,usctimit_f1_101_105,0-0-34-0,an,apology,sp,ah,ə,0,meta,F2,339.29016094450367
F1,usctimit_f1_101_105,0-0-34-0,an,apology,sp,ah,ə,0,meta,F3,134.77602130643737
F1,usctimit_f1_101_105,0-0-34-0,an,apology,sp,ah,ə,0,nvidia,F1,1130.0288056105549
F1,usctimit_f1_101_105,0-0-34-0,an,apology,sp,ah,ə,0,nvidia,F2,1410.193645558052
F1,usctimit_f1_101_105,0-0-34-0,an,apology,sp,ah,ə,0,nvidia,F3,1650.9382236059405
F1,usctimit_f1_101_105,0-0-34-6,an,apology,sp,iy,i,0,orig_mri,F1,156.6882286508745
F1,usctimit_f1_101_105,0-0-34-6,an,apology,sp,iy,i,0,orig_mri,F2,148.0828810226123
F1,usctimit_f1_101_105,0-0-34-6,an,apology,sp,iy,i,0,orig_mri,F3,442.73161330728783
F1,usctimit_f1_101_105,0-0-34-6,an,apology,sp,iy,i,0,meta,F1,83.83051946681168
F1,usctimit_f1_101_105,0-0-34-6,an,apology,sp,iy,i,0,meta,F2,179.85912812587327
F1,usctimit_f1_101_105,0-0-34-6,an,apology,sp,iy,i,0,meta,F3,432.6641962490123
F1,usctimit_f1_101_105,0-0-34-6,an,apology,sp,iy,i,0,nvidia,F1,745.7191677407874
F1,usctimit_f1_101_105,0-0-34-6,an,apology,sp,iy,i,0,nvidia,F2,75.17461220914521
F1,usctimit_f1_101_105,0-0-34-6,an,apology,sp,iy,i,0,nvidia,F3,196.87785654660468
F1,usctimit_f1_101_105,0-0-36-1,sp,the,sp,ah,ə,0,orig_mri,F1,53.66090774170203
F1,usctimit_f1_101_105,0-0-36-1,sp,the,sp,ah,ə,0,orig_mri,F2,1053.427003255351
F1,usctimit_f1_101_105,0-0-36-1,sp,the,sp,ah,ə,0,orig_mri,F3,860.0032250951748
F1,usctimit_f1_101_105,0-0-36-1,sp,the,sp,ah,ə,0,meta,F1,96.52311076719123
F1,usctimit_f1_101_105,0-0-36-1,sp,the,sp,ah,ə,0,meta,F2,195.53902081327178
F1,usctimit_f1_101_105,0-0-36-1,sp,the,sp,ah,ə,0,meta,F3,429.91428957895965
F1,usctimit_f1_101_105,0-0-36-1,sp,the,sp,ah,ə,0,nvidia,F1,266.6763600837046
F1,usctimit_f1_101_105,0-0-36-1,sp,the,sp,ah,ə,0,nvidia,F2,42.62018714513164
F1,usctimit_f1_101_105,0-0-36-1,sp,the,sp,ah,ə,0,nvidia,F3,145.69962980910398
F1,usctimit_f1_101_105,0-0-41-1,and,hyena,are,ay,aɪ,0,orig_mri,F1,78.88111797734578
F1,usctimit_f1_101_105,0-0-41-1,and,hyena,are,ay,aɪ,0,orig_mri,F2,132.29772492144141
F1,usctimit_f1_101_105,0-0-41-1,and,hyena,are,ay,aɪ,0,orig_mri,F3,152.0791708986816
F1,usctimit_f1_101_105,0-0-41-1,and,hyena,are,ay,aɪ,0,meta,F1,164.71093468439398
F1,usctimit_f1_101_105,0-0-41-1,and,hyena,are,ay,aɪ,0,meta,F2,302.4140728602241
F1,usctimit_f1_101_105,0-0-41-1,and,hyena,are,ay,aɪ,0,meta,F3,90.43699277742387
F1,usctimit_f1_101_105,0-0-41-1,and,hyena,are,ay,aɪ,0,nvidia,F1,300.60432002198627
F1,usctimit_f1_101_105,0-0-41-1,and,hyena,are,ay,aɪ,0,nvidia,F2,428.1406774319313
F1,usctimit_f1_101_105,0-0-41-1,and,hyena,are,ay,aɪ,0,nvidia,F3,279.35956509548095
F1,usctimit_f1_101_105,0-0-41-2,and,hyena,are,iy,i,0,orig_mri,F1,334.32656274637804
F1,usctimit_f1_101_105,0-0-41-2,and,hyena,are,iy,i,0,orig_mri,F2,624.0279776760217
F1,usctimit_f1_101_105,0-0-41-2,and,hyena,are,iy,i,0,orig_mri,F3,985.94614972289
F1,usctimit_f1_101_105,0-0-41-2,and,hyena,are,iy,i,0,meta,F1,175.64298054114002
F1,usctimit_f1_101_105,0-0-41-2,and,hyena,are,iy,i,0,meta,F2,538.2863946902726
F1,usctimit_f1_101_105,0-0-41-2,and,hyena,are,iy,i,0,meta,F3,993.319861751097
F1,usctimit_f1_101_105,0-0-41-2,and,hyena,are,iy,i,0,nvidia,F1,109.784710915927
F1,usctimit_f1_101_105,0-0-41-2,and,hyena,are,iy,i,0,nvidia,F2,199.82126614625298
F1,usctimit_f1_101_105,0-0-41-2,and,hyena,are,iy,i,0,nvidia,F3,420.4187038777816
F1,usctimit_f1_101_105,0-0-1-3,the,screw,in,uw,u,0,orig_mri,F1,73.63907514337015
F1,usctimit_f1_101_105,0-0-1-3,the,screw,in,uw,u,0,orig_mri,F2,31.942830994901414
F1,usctimit_f1_101_105,0-0-1-3,the,screw,in,uw,u,0,orig_mri,F3,124.17607460034249
F1,usctimit_f1_101_105,0-0-1-3,the,screw,in,uw,u,0,meta,F1,56.14693245711582
F1,usctimit_f1_101_105,0-0-1-3,the,screw,in,uw,u,0,meta,F2,42.80939047174337
F1,usctimit_f1_101_105,0-0-1-3,the,screw,in,uw,u,0,meta,F3,87.49917278046145
F1,usctimit_f1_101_105,0-0-1-3,the,screw,in,uw,u,0,nvidia,F1,33.64409432680041
F1,usctimit_f1_101_105,0-0-1-3,the,screw,in,uw,u,0,nvidia,F2,74.09593968658498
F1,usctimit_f1_101_105,0-0-1-3,the,screw,in,uw,u,0,nvidia,F3,96.77329721202993
F1,usctimit_f1_101_105,0-0-5-1,left,hand,sp,ae,æ,0,orig_mri,F1,95.01580351292256
F1,usctimit_f1_101_105,0-0-5-1,left,hand,sp,ae,æ,0,orig_mri,F2,116.01147813894796
F1,usctimit_f1_101_105,0-0-5-1,left,hand,sp,ae,æ,0,orig_mri,F3,537.4612048768388
F1,usctimit_f1_101_105,0-0-5-1,left,hand,sp,ae,æ,0,meta,F1,134.74630476948963
F1,usctimit_f1_101_105,0-0-5-1,left,hand,sp,ae,æ,0,meta,F2,147.7800512062154
F1,usctimit_f1_101_105,0-0-5-1,left,hand,sp,ae,æ,0,meta,F3,513.5833178155603
F1,usctimit_f1_101_105,0-0-5-1,left,hand,sp,ae,æ,0,nvidia,F1,43.78631000975715
F1,usctimit_f1_101_105,0-0-5-1,left,hand,sp,ae,æ,0,nvidia,F2,122.08393936068045
F1,usctimit_f1_101_105,0-0-5-1,left,hand,sp,ae,æ,0,nvidia,F3,171.0852956175087
F1,usctimit_f1_101_105,0-0-9-0,mango,and,the,ae,æ,0,orig_mri,F1,206.2686599151654
F1,usctimit_f1_101_105,0-0-9-0,mango,and,the,ae,æ,0,orig_mri,F2,102.84876247145684
F1,usctimit_f1_101_105,0-0-9-0,mango,and,the,ae,æ,0,orig_mri,F3,389.7497117335115
F1,usctimit_f1_101_105,0-0-9-0,mango,and,the,ae,æ,0,meta,F1,107.11459659670213
F1,usctimit_f1_101_105,0-0-9-0,mango,and,the,ae,æ,0,meta,F2,141.7897256427375
F1,usctimit_f1_101_105,0-0-9-0,mango,and,the,ae,æ,0,meta,F3,397.0447424137451
F1,usctimit_f1_101_105,0-0-9-0,mango,and,the,ae,æ,0,nvidia,F1,136.32263804138492
F1,usctimit_f1_101_105,0-0-9-0,mango,and,the,ae,æ,0,nvidia,F2,177.37691151858786
F1,usctimit_f1_101_105,0-0-9-0,mango,and,the,ae,æ,0,nvidia,F3,156.77912180898934
F1,usctimit_f1_101_105,0-0-31-4,was,retracted,with,ae,æ,0,orig_mri,F1,85.64437633419608
F1,usctimit_f1_101_105,0-0-31-4,was,retracted,with,ae,æ,0,orig_mri,F2,70.70804282753154
F1,usctimit_f1_101_105,0-0-31-4,was,retracted,with,ae,æ,0,orig_mri,F3,54.546293161333004
F1,usctimit_f1_101_105,0-0-31-4,was,retracted,with,ae,æ,0,meta,F1,105.4923623503078
F1,usctimit_f1_101_105,0-0-31-4,was,retracted,with,ae,æ,0,meta,F2,80.27443286657874
F1,usctimit_f1_101_105,0-0-31-4,was,retracted,with,ae,æ,0,meta,F3,55.92146847623548
F1,usctimit_f1_101_105,0-0-31-4,was,retracted,with,ae,æ,0,nvidia,F1,76.43488903230757
F1,usctimit_f1_101_105,0-0-31-4,was,retracted,with,ae,æ,0,nvidia,F2,71.26506813582378
F1,usctimit_f1_101_105,0-0-31-4,was,retracted,with,ae,æ,0,nvidia,F3,86.57975932281644
F1,usctimit_f1_101_105,0-0-39-4,coyote,bobcat,and,ae,æ,0,orig_mri,F1,43.74023323724898
F1,usctimit_f1_101_105,0-0-39-4,coyote,bobcat,and,ae,æ,0,orig_mri,F2,158.47592677358062
F1,usctimit_f1_101_105,0-0-39-4,coyote,bobcat,and,ae,æ,0,orig_mri,F3,183.29435947358084
F1,usctimit_f1_101_105,0-0-39-4,coyote,bobcat,and,ae,æ,0,meta,F1,90.21344704494773
F1,usctimit_f1_101_105,0-0-39-4,coyote,bobcat,and,ae,æ,0,meta,F2,83.62826882274277
F1,usctimit_f1_101_105,0-0-39-4,coyote,bobcat,and,ae,æ,0,meta,F3,120.30646613054616
F1,usctimit_f1_101_105,0-0-39-4,coyote,bobcat,and,ae,æ,0,nvidia,F1,143.7582421627509
F1,usctimit_f1_101_105,0-0-39-4,coyote,bobcat,and,ae,æ,0,nvidia,F2,97.96118592003582
F1,usctimit_f1_101_105,0-0-39-4,coyote,bobcat,and,ae,æ,0,nvidia,F3,238.25466815313024
F1,usctimit_f1_101_105,0-0-44-0,wild,animals,sp,ae,æ,0,orig_mri,F1,57.294819245352585
F1,usctimit_f1_101_105,0-0-44-0,wild,animals,sp,ae,æ,0,orig_mri,F2,23.441690412322963
F1,usctimit_f1_101_105,0-0-44-0,wild,animals,sp,ae,æ,0,orig_mri,F3,289.87638834245496
F1,usctimit_f1_101_105,0-0-44-0,wild,animals,sp,ae,æ,0,meta,F1,50.319922106676756
F1,usctimit_f1_101_105,0-0-44-0,wild,animals,sp,ae,æ,0,meta,F2,18.82417690570153
F1,usctimit_f1_101_105,0-0-44-0,wild,animals,sp,ae,æ,0,meta,F3,293.2221001084806
F1,usctimit_f1_101_105,0-0-44-0,wild,animals,sp,ae,æ,0,nvidia,F1,76.45934364727253
F1,usctimit_f1_101_105,0-0-44-0,wild,animals,sp,ae,æ,0,nvidia,F2,37.48781147610088
F1,usctimit_f1_101_105,0-0-44-0,wild,animals,sp,ae,æ,0,nvidia,F3,81.4717782434255
F1,usctimit_f1_101_105,0-0-38-2,sp,coyote,bobcat,ow,oʊ,0,orig_mri,F1,129.49135433341195
F1,usctimit_f1_101_105,0-0-38-2,sp,coyote,bobcat,ow,oʊ,0,orig_mri,F2,137.54229769647287
F1,usctimit_f1_101_105,0-0-38-2,sp,coyote,bobcat,ow,oʊ,0,orig_mri,F3,298.5671274842119
F1,usctimit_f1_101_105,0-0-38-2,sp,coyote,bobcat,ow,oʊ,0,meta,F1,108.78238934926941
F1,usctimit_f1_101_105,0-0-38-2,sp,coyote,bobcat,ow,oʊ,0,meta,F2,163.09573837407953
F1,usctimit_f1_101_105,0-0-38-2,sp,coyote,bobcat,ow,oʊ,0,meta,F3,289.25240159194044
F1,usctimit_f1_101_105,0-0-38-2,sp,coyote,bobcat,ow,oʊ,0,nvidia,F1,41.62028060082193
F1,usctimit_f1_101_105,0-0-38-2,sp,coyote,bobcat,ow,oʊ,0,nvidia,F2,167.15057542345306
F1,usctimit_f1_101_105,0-0-38-2,sp,coyote,bobcat,ow,oʊ,0,nvidia,F3,189.30457744073325
F1,usctimit_f1_101_105,0-0-38-4,sp,coyote,bobcat,iy,i,0,orig_mri,F1,208.6694574703032
F1,usctimit_f1_101_105,0-0-38-4,sp,coyote,bobcat,iy,i,0,orig_mri,F2,948.0984615350923
F1,usctimit_f1_101_105,0-0-38-4,sp,coyote,bobcat,iy,i,0,orig_mri,F3,839.4192849923598
F1,usctimit_f1_101_105,0-0-38-4,sp,coyote,bobcat,iy,i,0,meta,F1,162.05596254219316
F1,usctimit_f1_101_105,0-0-38-4,sp,coyote,bobcat,iy,i,0,meta,F2,872.5439063411827
F1,usctimit_f1_101_105,0-0-38-4,sp,coyote,bobcat,iy,i,0,meta,F3,842.3874542803213
F1,usctimit_f1_101_105,0-0-38-4,sp,coyote,bobcat,iy,i,0,nvidia,F1,105.28183761270898
F1,usctimit_f1_101_105,0-0-38-4,sp,coyote,bobcat,iy,i,0,nvidia,F2,443.3756598374491
F1,usctimit_f1_101_105,0-0-38-4,sp,coyote,bobcat,iy,i,0,nvidia,F3,488.6969580477295
F1,usctimit_f1_101_105,0-0-43-1,are,wild,animals,ay,aɪ,0,orig_mri,F1,84.19984049351595
F1,usctimit_f1_101_105,0-0-43-1,are,wild,animals,ay,aɪ,0,orig_mri,F2,282.25513400529746
F1,usctimit_f1_101_105,0-0-43-1,are,wild,animals,ay,aɪ,0,orig_mri,F3,200.26412067509668
F1,usctimit_f1_101_105,0-0-43-1,are,wild,animals,ay,aɪ,0,meta,F1,96.11270176277617
F1,usctimit_f1_101_105,0-0-43-1,are,wild,animals,ay,aɪ,0,meta,F2,272.5045995567576
F1,usctimit_f1_101_105,0-0-43-1,are,wild,animals,ay,aɪ,0,meta,F3,159.7106002720054
F1,usctimit_f1_101_105,0-0-43-1,are,wild,animals,ay,aɪ,0,nvidia,F1,109.80932030247774
F1,usctimit_f1_101_105,0-0-43-1,are,wild,animals,ay,aɪ,0,nvidia,F2,369.33618319623184
F1,usctimit_f1_101_105,0-0-43-1,are,wild,animals,ay,aɪ,0,nvidia,F3,331.07017093184055
F1,usctimit_f1_106_110,0-0-4-1,and,subject,to,ah,ə,0,orig_mri,F1,105.05878054799301
F1,usctimit_f1_106_110,0-0-4-1,and,subject,to,ah,ə,0,orig_mri,F2,80.37904799421008
F1,usctimit_f1_106_110,0-0-4-1,and,subject,to,ah,ə,0,orig_mri,F3,525.4007543782959
F1,usctimit_f1_106_110,0-0-4-1,and,subject,to,ah,ə,0,meta,F1,129.35422557473865
F1,usctimit_f1_106_110,0-0-4-1,and,subject,to,ah,ə,0,meta,F2,178.79726495127912
F1,usctimit_f1_106_110,0-0-4-1,and,subject,to,ah,ə,0,meta,F3,644.2380643552248
F1,usctimit_f1_106_110,0-0-4-1,and,subject,to,ah,ə,0,nvidia,F1,176.53223911052075
F1,usctimit_f1_106_110,0-0-4-1,and,subject,to,ah,ə,0,nvidia,F2,58.65735392935072
F1,usctimit_f1_106_110,0-0-4-1,and,subject,to,ah,ə,0,nvidia,F3,495.6594625586157
F1,usctimit_f1_106_110,0-0-8-10,sp,encyclopedias,sp,iy,i,0,orig_mri,F1,170.97791196640404
F1,usctimit_f1_106_110,0-0-8-10,sp,encyclopedias,sp,iy,i,0,orig_mri,F2,157.13345805536176
F1,usctimit_f1_106_110,0-0-8-10,sp,encyclopedias,sp,iy,i,0,orig_mri,F3,306.3687548104016
F1,usctimit_f1_106_110,0-0-8-10,sp,encyclopedias,sp,iy,i,0,meta,F1,435.309716186347
F1,usctimit_f1_106_110,0-0-8-10,sp,encyclopedias,sp,iy,i,0,meta,F2,1068.7267139002972
F1,usctimit_f1_106_110,0-0-8-10,sp,encyclopedias,sp,iy,i,0,meta,F3,424.08472953746383
F1,usctimit_f1_106_110,0-0-8-10,sp,encyclopedias,sp,iy,i,0,nvidia,F1,86.60769636595607
F1,usctimit_f1_106_110,0-0-8-10,sp,encyclopedias,sp,iy,i,0,nvidia,F2,190.48636508233292
F1,usctimit_f1_106_110,0-0-8-10,sp,encyclopedias,sp,iy,i,0,nvidia,F3,127.99025728067387
F1,usctimit_f1_106_110,0-0-8-6,sp,encyclopedias,sp,ah,ə,0,orig_mri,F1,47.55500463617511
F1,usctimit_f1_106_110,0-0-8-6,sp,encyclopedias,sp,ah,ə,0,orig_mri,F2,666.26917401838
F1,usctimit_f1_106_110,0-0-8-6,sp,encyclopedias,sp,ah,ə,0,orig_mri,F3,399.61922208649383
F1,usctimit_f1_106_110,0-0-8-6,sp,encyclopedias,sp,ah,ə,0,meta,F1,41.96185610200368
F1,usctimit_f1_106_110,0-0-8-6,sp,encyclopedias,sp,ah,ə,0,meta,F2,435.06119004427626
F1,usctimit_f1_106_110,0-0-8-6,sp,encyclopedias,sp,ah,ə,0,meta,F3,163.54920042454174
F1,usctimit_f1_106_110,0-0-8-6,sp,encyclopedias,sp,ah,ə,0,nvidia,F1,34.253220636247235
F1,usctimit_f1_106_110,0-0-8-6,sp,encyclopedias,sp,ah,ə,0,nvidia,F2,618.4280462517553
F1,usctimit_f1_106_110,0-0-8-6,sp,encyclopedias,sp,ah,ə,0,nvidia,F3,169.05508147428134
F1,usctimit_f1_106_110,0-0-8-8,sp,encyclopedias,sp,iy,i,1,orig_mri,F1,287.27430692046613
F1,usctimit_f1_106_110,0-0-8-8,sp,encyclopedias,sp,iy,i,1,orig_mri,F2,372.5207464445516
F1,usctimit_f1_106_110,0-0-8-8,sp,encyclopedias,sp,iy,i,1,orig_mri,F3,169.89510142432195
F1,usctimit_f1_106_110,0-0-8-8,sp,encyclopedias,sp,iy,i,1,meta,F1,781.6614316121592
F1,usctimit_f1_106_110,0-0-8-8,sp,encyclopedias,sp,iy,i,1,meta,F2,408.6811066220823
F1,usctimit_f1_106_110,0-0-8-8,sp,encyclopedias,sp,iy,i,1,meta,F3,1081.4006787453256
F1,usctimit_f1_106_110,0-0-8-8,sp,encyclopedias,sp,iy,i,1,nvidia,F1,212.04791868613367
F1,usctimit_f1_106_110,0-0-8-8,sp,encyclopedias,sp,iy,i,1,nvidia,F2,356.95270540392056
F1,usctimit_f1_106_110,0-0-8-8,sp,encyclopedias,sp,iy,i,1,nvidia,F3,163.44222805082194
F1,usctimit_f1_106_110,0-0-8-3,sp,encyclopedias,sp,ay,aɪ,0,orig_mri,F1,224.22382560511033
F1,usctimit_f1_106_110,0-0-8-3,sp,encyclopedias,sp,ay,aɪ,0,orig_mri,F2,339.53824492604133
F1,usctimit_f1_106_110,0-0-8-3,sp,encyclopedias,sp,ay,aɪ,0,orig_mri,F3,399.25402598781415
F1,usctimit_f1_106_110,0-0-8-3,sp,encyclopedias,sp,ay,aɪ,0,meta,F1,413.7449073596107
F1,usctimit_f1_106_110,0-0-8-3,sp,encyclopedias,sp,ay,aɪ,0,meta,F2,408.97815999790765
F1,usctimit_f1_106_110,0-0-8-3,sp,encyclopedias,sp,ay,aɪ,0,meta,F3,462.3599046646946
F1,usctimit_f1_106_110,0-0-8-3,sp,encyclopedias,sp,ay,aɪ,0,nvidia,F1,181.76878315498058
F1,usctimit_f1_106_110,0-0-8-3,sp,encyclopedias,sp,ay,aɪ,0,nvidia,F2,158.76998359543097
F1,usctimit_f1_106_110,0-0-8-3,sp,encyclopedias,sp,ay,aɪ,0,nvidia,F3,236.45541815177802
F1,usctimit_f1_106_110,0-0-20-4,from,vodka,and,ah,ə,0,orig_mri,F1,147.52989203114495
F1,usctimit_f1_106_110,0-0-20-4,from,vodka,and,ah,ə,0,orig_mri,F2,98.92761888014616
F1,usctimit_f1_106_110,0-0-20-4,from,vodka,and,ah,ə,0,orig_mri,F3,309.3917532430755
F1,usctimit_f1_106_110,0-0-20-4,from,vodka,and,ah,ə,0,meta,F1,136.03520406256212
